trade_id,timestamp,symbol,direction,status,gate_combo_tag,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,date_utc
239,2026-08-03 22:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.57,1.0,149.57,0.32,0.44,0.48,-0.26,0.32,0.48,0.12,0.15,0.27,0.21,9971.85,0.28,2026-08-03
240,2026-08-04 01:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.58,1.0,149.58,0.52,0.61,0.23,-0.37,-0.41,-0.61,0.12,0.15,0.27,-0.88,9970.97,0.29,2026-08-04
241,2026-08-04 01:45:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.85,1.0,49.85,0.69,0.53,0.62,-0.31,-0.22,-0.11,0.04,0.05,0.09,-0.2,9970.77,0.29,2026-08-04
242,2026-08-04 02:00:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.85,1.0,49.85,0.78,0.53,0.49,-0.12,-0.11,-0.05,0.04,0.05,0.09,-0.14,9970.63,0.29,2026-08-04
243,2026-08-04 02:00:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,149.56,1.0,149.56,0.61,0.47,0.91,-0.38,0.61,0.91,0.12,0.15,0.27,0.64,9971.26,0.29,2026-08-04
244,2026-08-04 02:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.86,1.0,49.86,0.63,0.51,0.28,-0.44,-0.29,-0.14,0.04,0.05,0.09,-0.23,9971.03,0.29,2026-08-04
245,2026-08-04 05:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.57,1.0,149.57,0.26,0.25,0.37,-0.26,0.26,0.4,0.12,0.15,0.27,0.13,9971.16,0.29,2026-08-04
246,2026-08-04 06:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.57,1.0,149.57,0.32,0.41,0.33,-0.19,0.32,0.48,0.12,0.15,0.27,0.21,9971.37,0.29,2026-08-04
247,2026-08-04 06:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.57,1.0,149.57,0.75,0.59,0.17,-0.5,-0.36,-0.54,0.12,0.15,0.27,-0.81,9970.56,0.29,2026-08-04
248,2026-08-04 06:30:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.85,1.0,49.85,0.53,0.64,0.46,-0.44,-0.22,-0.11,0.04,0.05,0.09,-0.2,9970.36,0.3,2026-08-04
249,2026-08-04 06:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.56,1.0,149.56,0.33,0.33,0.34,-0.15,0.33,0.5,0.12,0.15,0.27,0.23,9970.59,0.29,2026-08-04
250,2026-08-04 08:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.85,1.0,49.85,0.63,0.29,0.24,-0.02,0.0,0.0,0.04,0.05,0.09,-0.09,9970.5,0.29,2026-08-04
251,2026-08-04 08:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.56,1.0,149.56,0.2,0.3,0.48,-0.15,0.2,0.29,0.12,0.15,0.27,0.02,9970.53,0.29,2026-08-04
252,2026-08-04 10:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.56,1.0,149.56,0.79,0.58,0.48,-0.16,-0.3,-0.45,0.12,0.15,0.27,-0.72,9969.81,0.3,2026-08-04
253,2026-08-04 10:45:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.55,1.0,149.55,0.89,0.77,0.81,-0.23,0.35,0.52,0.12,0.15,0.27,0.25,9970.06,0.3,2026-08-04
254,2026-08-04 11:00:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.85,1.0,49.85,0.73,0.31,1.26,-0.2,0.73,0.37,0.04,0.05,0.09,0.28,9970.34,0.3,2026-08-04
255,2026-08-04 11:15:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.85,1.0,49.85,0.9,0.68,0.98,-0.54,0.9,0.45,0.04,0.05,0.09,0.36,9970.7,0.29,2026-08-04
256,2026-08-04 11:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.85,1.0,49.85,0.71,0.42,0.29,-0.2,0.1,0.05,0.04,0.05,0.09,-0.04,9970.66,0.29,2026-08-04
257,2026-08-04 13:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.56,1.0,149.56,0.62,0.67,0.1,-0.49,-0.4,-0.6,0.12,0.15,0.27,-0.87,9969.79,0.3,2026-08-04
258,2026-08-04 14:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.55,1.0,149.55,0.54,0.64,0.41,-0.27,-0.41,-0.61,0.12,0.15,0.27,-0.88,9968.91,0.31,2026-08-04
259,2026-08-04 14:45:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.84,1.0,49.84,0.48,0.39,0.07,-0.11,0.0,0.0,0.04,0.05,0.09,-0.09,9968.82,0.31,2026-08-04
260,2026-08-04 15:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.53,1.0,149.53,0.37,0.3,0.21,-0.2,0.17,0.25,0.12,0.15,0.27,-0.01,9968.81,0.31,2026-08-04
261,2026-08-04 15:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.84,1.0,49.84,0.51,0.48,0.33,-0.43,-0.22,-0.11,0.04,0.05,0.09,-0.2,9968.61,0.31,2026-08-04
262,2026-08-04 16:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.53,1.0,149.53,0.3,0.42,0.09,-0.1,0.0,0.0,0.12,0.15,0.27,-0.27,9968.34,0.32,2026-08-04
263,2026-08-04 17:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.53,1.0,149.53,0.72,0.58,0.34,-0.33,-0.04,-0.06,0.12,0.15,0.27,-0.33,9968.01,0.32,2026-08-04
264,2026-08-04 17:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.84,1.0,49.84,0.5,0.33,0.17,-0.2,0.03,0.01,0.04,0.05,0.09,-0.07,9967.93,0.32,2026-08-04
265,2026-08-04 17:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.52,1.0,149.52,0.25,0.5,0.1,-0.3,0.0,0.0,0.12,0.15,0.27,-0.27,9967.67,0.32,2026-08-04
266,2026-08-04 18:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.84,1.0,49.84,0.63,0.47,0.44,-0.4,-0.16,-0.08,0.04,0.05,0.09,-0.17,9967.5,0.33,2026-08-04
267,2026-08-04 21:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.51,1.0,149.51,0.45,0.34,0.07,-0.21,-0.23,-0.34,0.12,0.15,0.27,-0.61,9966.88,0.33,2026-08-04
268,2026-08-04 21:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.5,1.0,149.5,0.68,0.2,0.21,-0.09,-0.2,-0.3,0.12,0.15,0.27,-0.57,9966.32,0.34,2026-08-04
269,2026-08-04 22:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.49,1.0,149.49,0.62,0.3,1.94,-0.29,0.62,0.93,0.12,0.15,0.27,0.66,9966.97,0.33,2026-08-04
270,2026-08-04 22:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,149.5,1.0,149.5,0.17,0.29,0.22,-0.09,0.17,0.26,0.12,0.15,0.27,-0.01,9966.96,0.33,2026-08-04
271,2026-08-04 23:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.5,1.0,149.5,0.28,0.58,0.04,-0.24,0.0,0.0,0.12,0.15,0.27,-0.27,9966.69,0.33,2026-08-04
272,2026-08-04 23:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.5,1.0,149.5,0.79,0.41,0.47,-0.6,-0.36,-0.54,0.12,0.15,0.27,-0.81,9965.89,0.34,2026-08-04
273,2026-08-04 23:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.49,1.0,149.49,0.5,0.38,0.74,-0.44,0.5,0.75,0.12,0.15,0.27,0.48,9966.37,0.34,2026-08-04
274,2026-08-04 23:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.83,1.0,49.83,0.7,0.6,0.69,-0.54,-0.28,-0.14,0.04,0.05,0.09,-0.23,9966.14,0.34,2026-08-04
275,2026-08-04 23:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.49,1.0,149.49,0.3,0.41,0.24,-0.18,-0.35,-0.52,0.12,0.15,0.27,-0.79,9965.34,0.35,2026-08-04
276,2026-08-05 02:00:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.83,1.0,49.83,0.81,0.73,0.35,-0.2,-0.59,-0.29,0.04,0.05,0.09,-0.38,9964.96,0.35,2026-08-05
277,2026-08-05 02:00:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.82,1.0,49.82,1.04,0.5,0.07,-0.2,-0.5,-0.25,0.04,0.05,0.09,-0.34,9964.62,0.35,2026-08-05
278,2026-08-05 02:15:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.47,1.0,149.47,0.53,0.39,0.13,-0.1,-0.18,-0.27,0.12,0.15,0.27,-0.54,9964.08,0.36,2026-08-05
279,2026-08-05 02:30:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.46,1.0,149.46,0.17,0.61,0.09,-0.24,-0.18,-0.27,0.12,0.15,0.27,-0.54,9963.55,0.36,2026-08-05
280,2026-08-05 03:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.45,1.0,149.45,0.97,0.39,0.56,-0.46,0.1,0.15,0.12,0.15,0.27,-0.12,9963.43,0.37,2026-08-05
281,2026-08-05 03:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.45,1.0,149.45,0.92,0.42,0.07,-0.31,-0.37,-0.55,0.12,0.15,0.27,-0.82,9962.6,0.37,2026-08-05
282,2026-08-05 03:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.44,1.0,149.44,0.15,0.15,0.15,-0.03,0.01,0.01,0.12,0.15,0.27,-0.25,9962.35,0.38,2026-08-05
283,2026-08-05 03:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.81,1.0,49.81,0.55,0.43,0.22,-0.05,-0.24,-0.12,0.04,0.05,0.09,-0.21,9962.14,0.38,2026-08-05
284,2026-08-05 05:00:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.81,1.0,49.81,0.82,0.26,0.32,-0.24,-0.2,-0.1,0.04,0.05,0.09,-0.19,9961.95,0.38,2026-08-05
285,2026-08-05 05:15:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.81,1.0,49.81,1.18,0.53,0.16,-0.35,-0.36,-0.18,0.04,0.05,0.09,-0.27,9961.68,0.38,2026-08-05
286,2026-08-05 05:15:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.43,1.0,149.43,0.62,0.42,0.17,-0.16,-0.24,-0.36,0.12,0.15,0.27,-0.63,9961.06,0.39,2026-08-05
287,2026-08-05 07:00:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.42,1.0,149.42,0.63,0.31,0.24,-0.13,-0.11,-0.16,0.12,0.15,0.27,-0.43,9960.62,0.39,2026-08-05
288,2026-08-05 07:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.41,1.0,149.41,0.3,0.49,0.12,-0.18,-0.21,-0.31,0.12,0.15,0.27,-0.58,9960.04,0.4,2026-08-05
289,2026-08-05 07:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.8,1.0,49.8,0.46,0.62,0.07,-0.24,-0.39,-0.19,0.04,0.05,0.09,-0.28,9959.76,0.4,2026-08-05
290,2026-08-05 08:15:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.8,1.0,49.8,0.62,0.49,0.11,-0.26,-0.15,-0.07,0.04,0.05,0.09,-0.16,9959.59,0.4,2026-08-05
291,2026-08-05 09:00:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.39,1.0,149.39,0.33,0.36,0.24,-0.14,-0.09,-0.13,0.12,0.15,0.27,-0.4,9959.19,0.41,2026-08-05
292,2026-08-05 09:15:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.39,1.0,149.39,0.42,0.34,0.1,-0.04,-0.11,-0.16,0.12,0.15,0.27,-0.43,9958.75,0.41,2026-08-05
293,2026-08-05 10:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.38,1.0,149.38,0.58,0.45,0.19,-0.24,-0.1,-0.15,0.12,0.15,0.27,-0.42,9958.34,0.42,2026-08-05
294,2026-08-05 10:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.79,1.0,49.79,0.54,0.54,0.16,-0.3,-0.6,-0.3,0.04,0.05,0.09,-0.39,9957.95,0.42,2026-08-05
295,2026-08-05 11:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.37,1.0,149.37,0.71,0.22,0.07,-0.11,-0.19,-0.28,0.12,0.15,0.27,-0.55,9957.4,0.43,2026-08-05
296,2026-08-05 12:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.36,1.0,149.36,0.3,0.53,0.5,-0.19,0.3,0.45,0.12,0.15,0.27,0.18,9957.58,0.42,2026-08-05
297,2026-08-05 12:15:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,149.36,1.0,149.36,0.71,1.21,2.4,-1.45,0.71,1.06,0.12,0.15,0.27,0.79,9958.37,0.42,2026-08-05
298,2026-08-05 12:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.79,1.0,49.79,1.19,0.92,0.79,-0.99,0.34,0.17,0.04,0.05,0.09,0.08,9958.44,0.42,2026-08-05
299,2026-08-05 12:30:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.79,1.0,49.79,0.87,0.57,0.24,-0.07,-0.35,-0.17,0.04,0.05,0.09,-0.26,9958.18,0.42,2026-08-05
300,2026-08-05 13:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.79,1.0,49.79,0.49,0.6,0.7,-0.16,0.49,0.25,0.04,0.05,0.09,0.16,9958.34,0.42,2026-08-05
301,2026-08-05 13:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.38,3.0,448.13,0.93,0.72,0.55,-0.26,-0.26,-1.17,0.36,0.45,0.81,-1.97,9956.37,0.44,2026-08-05
302,2026-08-05 14:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.35,1.0,149.35,0.34,0.6,0.06,-0.39,0.0,0.0,0.12,0.15,0.27,-0.27,9956.1,0.44,2026-08-05
303,2026-08-05 14:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.34,1.0,149.34,0.72,0.35,0.1,-0.36,-0.11,-0.16,0.12,0.15,0.27,-0.43,9955.66,0.44,2026-08-05
304,2026-08-05 14:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.33,1.0,149.33,0.29,0.57,0.24,-0.24,-0.06,-0.09,0.12,0.15,0.27,-0.36,9955.31,0.45,2026-08-05
305,2026-08-05 15:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.78,1.0,49.78,0.22,0.5,0.28,-0.01,0.22,0.11,0.04,0.05,0.09,0.02,9955.33,0.45,2026-08-05
306,2026-08-05 15:15:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.78,1.0,49.78,0.83,0.45,1.09,-0.23,0.83,0.41,0.04,0.05,0.09,0.32,9955.65,0.44,2026-08-05
307,2026-08-05 15:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.33,1.0,149.33,1.57,0.46,0.02,-0.37,0.0,0.0,0.12,0.15,0.27,-0.27,9955.38,0.45,2026-08-05
308,2026-08-05 15:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.33,1.0,149.33,0.79,0.53,0.01,-0.37,-0.36,-0.54,0.12,0.15,0.27,-0.81,9954.57,0.45,2026-08-05
309,2026-08-05 16:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.77,1.0,49.77,0.59,0.42,0.8,-0.39,0.59,0.3,0.04,0.05,0.09,0.21,9954.78,0.45,2026-08-05
310,2026-08-05 16:15:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.32,3.0,447.97,0.9,0.96,0.4,-0.51,-0.26,-1.16,0.36,0.45,0.81,-1.97,9952.81,0.47,2026-08-05
311,2026-08-05 21:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.29,1.0,149.29,1.1,0.59,2.33,-0.39,1.1,1.63,0.12,0.15,0.27,1.37,9954.17,0.46,2026-08-05
312,2026-08-05 21:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.77,1.0,49.77,0.5,0.67,1.01,-0.28,0.5,0.25,0.04,0.05,0.09,0.16,9954.34,0.46,2026-08-05
313,2026-08-05 21:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.32,1.0,149.32,0.4,0.44,0.86,-0.16,0.4,0.6,0.12,0.15,0.27,0.33,9954.66,0.45,2026-08-05
314,2026-08-05 22:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.32,1.0,149.32,0.14,0.33,0.38,-0.15,0.14,0.2,0.12,0.15,0.27,-0.07,9954.6,0.45,2026-08-05
315,2026-08-05 22:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.32,1.0,149.32,0.36,0.49,0.62,-0.38,0.36,0.54,0.12,0.15,0.27,0.27,9954.87,0.45,2026-08-05
316,2026-08-06 04:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.77,1.0,49.77,0.77,0.12,0.52,-0.04,0.11,0.05,0.04,0.05,0.09,-0.03,9954.83,0.45,2026-08-06
317,2026-08-06 05:00:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.32,1.0,149.32,1.36,0.72,0.29,-0.4,-0.32,-0.48,0.12,0.15,0.27,-0.75,9954.08,0.46,2026-08-06
318,2026-08-06 05:00:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.77,1.0,49.77,0.99,0.8,0.16,-0.5,-0.48,-0.24,0.04,0.05,0.09,-0.33,9953.76,0.46,2026-08-06
319,2026-08-06 06:45:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.77,1.0,49.77,0.32,0.33,0.03,-0.08,-0.07,-0.03,0.04,0.05,0.09,-0.12,9953.63,0.46,2026-08-06
320,2026-08-06 07:30:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.3,1.0,149.3,0.82,0.4,0.04,-0.23,-0.24,-0.36,0.12,0.15,0.27,-0.63,9953.0,0.47,2026-08-06
321,2026-08-06 08:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.77,1.0,49.77,1.0,0.35,1.25,-0.47,1.0,0.5,0.04,0.05,0.09,0.41,9953.41,0.47,2026-08-06
322,2026-08-06 08:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.3,1.0,149.3,0.94,0.39,0.07,-0.17,-0.26,-0.39,0.12,0.15,0.27,-0.66,9952.76,0.47,2026-08-06
323,2026-08-06 08:30:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.76,1.0,49.76,0.5,1.03,0.26,-0.47,-0.59,-0.29,0.04,0.05,0.09,-0.38,9952.37,0.48,2026-08-06
324,2026-08-06 08:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.29,1.0,149.29,0.14,0.58,0.13,-0.1,0.0,0.0,0.12,0.15,0.27,-0.27,9952.1,0.48,2026-08-06
325,2026-08-06 09:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.28,3.0,447.84,1.23,0.79,1.83,-0.72,1.23,5.52,0.36,0.45,0.81,4.72,9956.82,0.43,2026-08-06
326,2026-08-06 09:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.35,1.0,149.35,1.25,0.64,0.54,-0.23,-0.31,-0.46,0.12,0.15,0.27,-0.73,9956.09,0.44,2026-08-06
327,2026-08-06 09:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.34,1.0,149.34,0.24,0.43,0.77,-0.1,0.24,0.36,0.12,0.15,0.27,0.09,9956.18,0.44,2026-08-06
