trade_id,timestamp,symbol,direction,status,gate_combo_tag,rr_ratio,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,shadow_net_pnl,date_utc
871,2026-08-25 18:15:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.41,None,TIME_CLOSE_EXIT,149.16,3.0,447.48,1.53,1.08,0.11,-0.31,-0.85,-3.8,0.36,0.45,0.81,-4.61,9939.5,1.0,,2026-08-25
872,2026-08-25 19:15:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.85,R:R Hurdle Failure: R:R = 0.85 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.47,0.56,1.37,-0.38,0.47,0.0,0.0,0.0,0.0,0.0,9939.5,1.0,2.19,2026-08-25
873,2026-08-25 19:30:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__LOW_PROFIT,0.81,Consensus Failure: HIGH_RISK + LOW_QUAL + LOW_PROFIT,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.88,1.09,4.19,-0.55,0.88,0.0,0.0,0.0,0.0,0.0,9939.5,1.0,0.18,2026-08-25
874,2026-08-25 19:30:00+00:00,SOLUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.85,R:R Hurdle Failure: R:R = 0.85 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,1.15,1.35,2.28,-0.52,1.15,0.0,0.0,0.0,0.0,0.0,9939.5,1.0,0.76,2026-08-25
875,2026-08-26 01:30:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.43,None,TIME_CLOSE_EXIT,149.09,3.0,447.28,0.61,0.42,0.48,-0.2,0.16,0.72,0.36,0.45,0.81,-0.09,9939.41,1.0,,2026-08-26
876,2026-08-26 01:30:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,2.01,None,TIME_CLOSE_EXIT,17.39,1.5,26.09,1.11,0.55,0.62,-0.18,0.27,0.07,0.02,0.03,0.05,0.02,9939.43,1.0,,2026-08-26
877,2026-08-26 02:15:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.39,None,TIME_CLOSE_EXIT,149.09,3.0,447.27,1.26,0.91,0.01,-0.66,-0.43,-1.92,0.36,0.45,0.81,-2.73,9936.7,1.02,,2026-08-26
878,2026-08-26 02:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.04,None,TIME_CLOSE_EXIT,52.17,1.5,78.25,0.95,0.91,0.1,-0.14,-0.7,-0.55,0.06,0.08,0.14,-0.69,9936.01,1.03,,2026-08-26
879,2026-08-26 02:30:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.32,None,TIME_CLOSE_EXIT,52.16,1.5,78.25,1.0,0.76,0.28,-0.06,-0.39,-0.31,0.06,0.08,0.14,-0.45,9935.57,1.04,,2026-08-26
880,2026-08-26 03:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,1.09,None,TAKE_PROFIT_HIT,49.68,5.0,248.39,0.67,0.62,1.03,-0.8,0.67,1.68,0.2,0.25,0.45,1.23,9936.8,1.02,,2026-08-26
881,2026-08-26 04:45:00+00:00,SOLUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.77,None,TIME_CLOSE_EXIT,52.17,1.5,78.25,1.41,0.79,0.39,-0.52,-0.33,-0.26,0.06,0.08,0.14,-0.4,9936.4,1.03,,2026-08-26
882,2026-08-26 05:00:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.68,R:R Hurdle Failure: R:R = 0.68 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.59,0.86,0.24,-0.2,-0.49,0.0,0.0,0.0,0.0,0.0,9936.4,1.03,-0.17,2026-08-26
883,2026-08-26 05:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.23,None,TIME_CLOSE_EXIT,52.17,1.5,78.25,0.84,0.69,0.24,-0.32,-0.07,-0.05,0.06,0.08,0.14,-0.2,9936.2,1.03,,2026-08-26
884,2026-08-26 06:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.75,None,TIME_CLOSE_EXIT,52.17,1.5,78.25,1.06,0.61,0.35,-0.03,0.0,0.0,0.06,0.08,0.14,-0.14,9936.06,1.03,,2026-08-26
885,2026-08-26 06:15:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__LOW_PROFIT,1.03,Consensus Failure: HIGH_RISK + LOW_QUAL + LOW_PROFIT,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.88,0.86,5.46,-0.61,0.88,0.0,0.0,0.0,0.0,0.0,9936.06,1.03,0.18,2026-08-26
886,2026-08-26 08:00:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.74,None,TIME_CLOSE_EXIT,149.04,3.0,447.12,1.7,0.62,0.19,-0.32,-0.42,-1.88,0.36,0.45,0.8,-2.68,9933.38,1.06,,2026-08-26
887,2026-08-26 08:45:00+00:00,BTCUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.82,R:R Hurdle Failure: R:R = 0.82 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.62,0.75,1.37,-0.39,0.62,0.0,0.0,0.0,0.0,0.0,9933.38,1.06,0.34,2026-08-26
888,2026-08-26 08:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,1.08,None,TIME_CLOSE_EXIT,149.0,5.0,745.0,0.64,0.59,0.55,-0.32,-0.36,-2.68,0.6,0.75,1.34,-4.02,9929.35,1.1,,2026-08-26
889,2026-08-26 09:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,2.19,None,TIME_CLOSE_EXIT,148.94,5.0,744.7,1.08,0.49,1.08,-0.2,-0.59,-4.39,0.6,0.74,1.34,-5.73,9923.62,1.15,,2026-08-26
890,2026-08-26 10:45:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.92,None,TIME_CLOSE_EXIT,148.85,3.0,446.56,1.84,0.96,0.41,-0.12,-0.47,-2.1,0.36,0.45,0.8,-2.9,9920.72,1.18,,2026-08-26
891,2026-08-26 10:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.5,None,TIME_CLOSE_EXIT,17.36,1.5,26.04,1.1,0.74,0.27,-0.2,-0.57,-0.15,0.02,0.03,0.05,-0.2,9920.52,1.18,,2026-08-26
892,2026-08-26 11:00:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.74,R:R Hurdle Failure: R:R = 0.74 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.91,1.23,0.08,-0.29,-0.85,0.0,0.0,0.0,0.0,0.0,9920.52,1.18,-0.8,2026-08-26
893,2026-08-26 11:45:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.88,R:R Hurdle Failure: R:R = 0.88 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.59,0.67,0.28,-0.15,0.08,0.0,0.0,0.0,0.0,0.0,9920.52,1.18,-0.03,2026-08-26
894,2026-08-26 12:15:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.84,R:R Hurdle Failure: R:R = 0.84 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.9,1.08,0.03,-0.86,0.0,0.0,0.0,0.0,0.0,0.0,9920.52,1.18,-0.14,2026-08-26
895,2026-08-26 12:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.51,None,TAKE_PROFIT_HIT,17.36,1.5,26.04,1.43,0.95,2.7,-0.91,1.43,0.37,0.02,0.03,0.05,0.33,9920.85,1.18,,2026-08-26
896,2026-08-26 13:00:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.73,R:R Hurdle Failure: R:R = 0.73 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.73,1.0,0.56,-0.68,-0.7,0.0,0.0,0.0,0.0,0.0,9920.85,1.18,-3.93,2026-08-26
897,2026-08-26 13:00:00+00:00,SOLUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.52,None,TAKE_PROFIT_HIT,52.08,1.5,78.13,1.54,1.02,1.62,-0.75,1.54,1.2,0.06,0.08,0.14,1.06,9921.91,1.17,,2026-08-26
898,2026-08-26 17:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.16,None,TAKE_PROFIT_HIT,148.83,3.0,446.49,1.44,1.24,13.82,-0.9,1.44,6.45,0.36,0.45,0.8,5.64,9927.55,1.11,,2026-08-26
899,2026-08-26 17:30:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,2.57,None,TAKE_PROFIT_HIT,17.37,1.5,26.06,1.75,0.68,2.19,-0.23,1.75,0.46,0.02,0.03,0.05,0.41,9927.96,1.11,,2026-08-26
900,2026-08-26 17:30:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.06,None,TAKE_PROFIT_HIT,148.92,3.0,446.76,0.7,0.66,0.84,-0.4,0.7,3.12,0.36,0.45,0.8,2.32,9930.28,1.09,,2026-08-26
901,2026-08-26 19:15:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.09,None,TAKE_PROFIT_HIT,52.13,1.5,78.2,1.1,1.01,2.92,-1.08,1.1,0.86,0.06,0.08,0.14,0.72,9931.0,1.08,,2026-08-26
902,2026-08-26 21:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.52,None,TAKE_PROFIT_HIT,52.14,1.5,78.21,2.14,1.4,2.23,-1.3,2.14,1.67,0.06,0.08,0.14,1.53,9932.53,1.07,,2026-08-26
903,2026-08-27 03:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.35,None,TIME_CLOSE_EXIT,148.99,5.0,744.94,0.38,0.28,0.01,-0.13,0.0,0.0,0.6,0.74,1.34,-1.34,9931.19,1.08,,2026-08-27
904,2026-08-27 03:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.25,None,TIME_CLOSE_EXIT,148.97,3.0,446.9,0.42,0.34,0.12,-0.32,-0.14,-0.63,0.36,0.45,0.8,-1.43,9929.76,1.09,,2026-08-27
905,2026-08-27 03:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,1.57,None,TIME_CLOSE_EXIT,148.95,5.0,744.73,0.55,0.35,0.43,-0.24,0.03,0.22,0.6,0.74,1.34,-1.12,9928.64,1.1,,2026-08-27
906,2026-08-27 04:30:00+00:00,XRPUSDT,SHORT,REJECTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,0.93,R:R Hurdle Failure: R:R = 0.93 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.57,0.61,0.87,-0.12,0.57,0.0,0.0,0.0,0.0,0.0,9928.64,1.1,0.96,2026-08-27
907,2026-08-27 05:00:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.94,R:R Hurdle Failure: R:R = 0.94 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.32,0.34,0.06,-0.2,-0.21,0.0,0.0,0.0,0.0,0.0,9928.64,1.1,-2.9,2026-08-27
908,2026-08-27 05:00:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.63,R:R Hurdle Failure: R:R = 0.63 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.46,0.73,0.4,-0.25,-0.38,0.0,0.0,0.0,0.0,0.0,9928.64,1.1,-0.15,2026-08-27
909,2026-08-27 06:45:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.38,None,TAKE_PROFIT_HIT,52.13,1.5,78.19,0.89,0.65,3.45,-0.16,0.89,0.7,0.06,0.08,0.14,0.56,9929.2,1.1,,2026-08-27
910,2026-08-27 07:00:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.23,None,TAKE_PROFIT_HIT,148.94,3.0,446.81,0.37,0.3,2.14,-0.1,0.37,1.63,0.36,0.45,0.8,0.83,9930.03,1.09,,2026-08-27
911,2026-08-27 07:30:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,2.04,None,TAKE_PROFIT_HIT,52.13,1.5,78.2,1.23,0.6,3.3,-0.18,1.23,0.96,0.06,0.08,0.14,0.82,9930.85,1.08,,2026-08-27
912,2026-08-27 07:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,2.17,None,TAKE_PROFIT_HIT,17.38,1.5,26.07,1.22,0.56,2.78,-0.24,1.22,0.32,0.02,0.03,0.05,0.27,9931.12,1.08,,2026-08-27
913,2026-08-27 11:15:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.71,R:R Hurdle Failure: R:R = 0.71 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.69,0.97,0.75,-0.36,0.69,0.0,0.0,0.0,0.0,0.0,9931.12,1.08,2.27,2026-08-27
914,2026-08-27 12:30:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.83,R:R Hurdle Failure: R:R = 0.83 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.55,0.66,0.45,-0.37,-0.23,0.0,0.0,0.0,0.0,0.0,9931.12,1.08,-3.05,2026-08-27
915,2026-08-27 12:30:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.75,R:R Hurdle Failure: R:R = 0.75 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,1.05,1.4,0.34,-1.31,-1.34,0.0,0.0,0.0,0.0,0.0,9931.12,1.08,-0.4,2026-08-27
916,2026-08-27 12:45:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__LOW_PROFIT,0.99,Consensus Failure: HIGH_RISK + LOW_QUAL + LOW_PROFIT,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.93,0.94,0.07,-0.35,-0.27,0.0,0.0,0.0,0.0,0.0,9931.12,1.08,-0.12,2026-08-27
917,2026-08-27 13:15:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,2.82,None,TAKE_PROFIT_HIT,52.14,1.5,78.21,2.02,0.72,3.1,-0.71,2.02,1.58,0.06,0.08,0.14,1.44,9932.56,1.07,,2026-08-27
918,2026-08-27 14:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.35,None,TAKE_PROFIT_HIT,148.99,3.0,446.97,1.14,0.84,1.17,-0.65,1.14,5.09,0.36,0.45,0.8,4.29,9936.85,1.02,,2026-08-27
919,2026-08-27 14:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.25,None,TIME_CLOSE_EXIT,52.17,1.5,78.25,2.04,1.63,0.71,-0.97,-1.02,-0.8,0.06,0.08,0.14,-0.94,9935.91,1.03,,2026-08-27
920,2026-08-27 14:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,2.43,None,TIME_CLOSE_EXIT,17.39,1.5,26.08,1.98,0.81,0.65,-0.24,0.03,0.01,0.02,0.03,0.05,-0.04,9935.87,1.03,,2026-08-27
921,2026-08-27 18:00:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.76,R:R Hurdle Failure: R:R = 0.76 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.81,1.06,0.46,-0.72,-0.51,0.0,0.0,0.0,0.0,0.0,9935.87,1.03,-3.09,2026-08-27
922,2026-08-27 18:15:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__LOW_PROFIT,0.91,Consensus Failure: HIGH_RISK + LOW_QUAL + LOW_PROFIT,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,1.46,1.6,0.44,-0.35,-0.65,0.0,0.0,0.0,0.0,0.0,9935.87,1.03,-0.22,2026-08-27
923,2026-08-27 18:15:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.56,R:R Hurdle Failure: R:R = 0.56 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.8,1.43,0.14,-0.66,-0.81,0.0,0.0,0.0,0.0,0.0,9935.87,1.03,-0.26,2026-08-27
924,2026-08-27 18:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.41,None,TIME_CLOSE_EXIT,149.04,5.0,745.19,0.41,0.29,0.33,-0.18,-0.04,-0.3,0.6,0.75,1.34,-1.64,9934.23,1.05,,2026-08-27
925,2026-08-27 22:00:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.32,None,TAKE_PROFIT_HIT,149.01,3.0,447.04,0.49,0.37,1.53,-0.14,0.49,2.19,0.36,0.45,0.8,1.38,9935.61,1.03,,2026-08-27
926,2026-08-27 22:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.73,None,TIME_CLOSE_EXIT,52.16,1.5,78.24,1.44,0.83,1.39,-0.65,-0.61,-0.48,0.06,0.08,0.14,-0.62,9934.99,1.04,,2026-08-27
927,2026-08-27 22:30:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.39,None,TAKE_PROFIT_HIT,17.39,1.5,26.08,0.63,0.46,0.88,-0.28,0.63,0.17,0.02,0.03,0.05,0.12,9935.11,1.04,,2026-08-27
928,2026-08-27 23:15:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.96,None,TIME_CLOSE_EXIT,52.16,1.5,78.24,1.28,0.65,0.17,-0.39,-0.19,-0.15,0.06,0.08,0.14,-0.29,9934.82,1.04,,2026-08-27
929,2026-08-28 00:00:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__LOW_PROFIT,1.3,Consensus Failure: HIGH_RISK + LOW_QUAL + LOW_PROFIT,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,1.21,0.92,0.03,-0.84,-0.85,0.0,0.0,0.0,0.0,0.0,9934.82,1.04,-0.27,2026-08-28
930,2026-08-28 01:15:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.86,R:R Hurdle Failure: R:R = 0.86 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,1.21,1.41,0.32,-1.04,-1.19,0.0,0.0,0.0,0.0,0.0,9934.82,1.04,-1.07,2026-08-28
931,2026-08-28 01:45:00+00:00,SOLUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.68,R:R Hurdle Failure: R:R = 0.68 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,1.0,1.47,3.91,-0.64,1.0,0.0,0.0,0.0,0.0,0.0,9934.82,1.04,3.68,2026-08-28
932,2026-08-28 02:00:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__LOW_PROFIT,1.12,Consensus Failure: HIGH_RISK + LOW_QUAL + LOW_PROFIT,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,1.41,1.26,2.54,-0.84,1.41,0.0,0.0,0.0,0.0,0.0,9934.82,1.04,0.32,2026-08-28
933,2026-08-28 02:15:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.78,R:R Hurdle Failure: R:R = 0.78 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,1.0,1.28,2.82,-0.78,1.0,0.0,0.0,0.0,0.0,0.0,9934.82,1.04,0.21,2026-08-28
934,2026-08-28 02:15:00+00:00,ETHUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.14,None,TIME_CLOSE_EXIT,149.02,3.0,447.07,0.99,0.87,0.69,-0.41,-0.25,-1.12,0.36,0.45,0.8,-1.92,9932.9,1.06,,2026-08-28
935,2026-08-28 02:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.2,None,TAKE_PROFIT_HIT,148.99,5.0,744.97,0.72,0.6,3.94,-0.14,0.72,5.34,0.6,0.74,1.34,4.0,9936.9,1.02,,2026-08-28
936,2026-08-28 06:30:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,2.38,None,TIME_CLOSE_EXIT,17.39,1.5,26.08,0.78,0.33,0.16,-0.09,-0.14,-0.04,0.02,0.03,0.05,-0.08,9936.82,1.02,,2026-08-28
937,2026-08-28 08:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,1.04,None,TAKE_PROFIT_HIT,149.05,5.0,745.26,0.36,0.34,0.48,-0.17,0.36,2.66,0.6,0.75,1.34,1.32,9938.14,1.01,,2026-08-28
938,2026-08-28 10:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.39,None,TIME_CLOSE_EXIT,17.39,1.5,26.09,1.1,0.79,0.47,-0.51,0.1,0.03,0.02,0.03,0.05,-0.02,9938.12,1.01,,2026-08-28
939,2026-08-28 11:15:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.08,None,TIME_CLOSE_EXIT,52.18,1.5,78.26,0.91,0.85,0.3,-0.02,-0.55,-0.43,0.06,0.08,0.14,-0.57,9937.55,1.02,,2026-08-28
940,2026-08-28 12:15:00+00:00,XRPUSDT,SHORT,REJECTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,1.0,R:R Hurdle Failure: R:R = 1.00 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.56,0.56,0.32,-0.36,-0.04,0.0,0.0,0.0,0.0,0.0,9937.55,1.02,-0.55,2026-08-28
941,2026-08-28 12:45:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.74,None,TIME_CLOSE_EXIT,52.17,1.5,78.26,1.14,0.66,0.19,-0.42,-0.44,-0.34,0.06,0.08,0.14,-0.49,9937.06,1.02,,2026-08-28
942,2026-08-28 13:30:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__LOW_PROFIT,0.95,Consensus Failure: HIGH_RISK + LOW_QUAL + LOW_PROFIT,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.76,0.8,2.03,-1.05,0.76,0.0,0.0,0.0,0.0,0.0,9937.06,1.02,0.15,2026-08-28
943,2026-08-28 14:00:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.45,R:R Hurdle Failure: R:R = 0.45 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.69,1.52,0.4,-1.9,-0.57,0.0,0.0,0.0,0.0,0.0,9937.06,1.02,-3.35,2026-08-28
944,2026-08-28 14:30:00+00:00,ETHUSDT,LONG,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.64,R:R Hurdle Failure: R:R = 0.64 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.69,1.08,0.66,-0.93,-0.83,0.0,0.0,0.0,0.0,0.0,9937.06,1.02,-0.26,2026-08-28
945,2026-08-28 14:45:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.5,R:R Hurdle Failure: R:R = 0.50 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.78,1.55,0.34,-1.01,-0.52,0.0,0.0,0.0,0.0,0.0,9937.06,1.02,-0.55,2026-08-28
946,2026-08-28 14:45:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.81,R:R Hurdle Failure: R:R = 0.81 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,1.25,1.55,0.45,-0.98,-1.32,0.0,0.0,0.0,0.0,0.0,9937.06,1.02,-1.17,2026-08-28
947,2026-08-28 15:15:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.02,None,TIME_CLOSE_EXIT,17.39,1.5,26.08,1.86,1.82,1.09,-1.39,-1.44,-0.38,0.02,0.03,0.05,-0.42,9936.64,1.02,,2026-08-28
948,2026-08-28 15:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.37,None,TAKE_PROFIT_HIT,17.39,1.5,26.08,1.58,1.16,2.99,-1.06,1.58,0.41,0.02,0.03,0.05,0.37,9937.0,1.02,,2026-08-28
949,2026-08-28 15:45:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__LOW_PROFIT,1.14,Consensus Failure: HIGH_RISK + LOW_QUAL + LOW_PROFIT,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,1.78,1.56,2.86,-0.81,1.78,0.0,0.0,0.0,0.0,0.0,9937.0,1.02,0.42,2026-08-28
